Freq.	V(n009)
2.23357222283049e+000	(-4.36831086043922e-002dB,-2.87995297906341e-002°)
2.23872113856830e+000	(-4.36831087504258e-002dB,-2.88659195633601e-002°)
2.24388192378273e+000	(-4.36831088970719e-002dB,-2.89324623803181e-002°)
2.24905460583574e+000	(-4.36831090443935e-002dB,-2.89991585943119e-002°)
2.25423921215239e+000	(-4.36831091924372e-002dB,-2.90660085589579e-002°)
2.25943577022094e+000	(-4.36831093411186e-002dB,-2.91330126286880e-002°)
2.26464430759302e+000	(-4.36831094904862e-002dB,-2.92001711587514e-002°)
2.26986485188378e+000	(-4.36831096405827e-002dB,-2.92674845052158e-002°)
2.27509743077203e+000	(-4.36831097913227e-002dB,-2.93349530249697e-002°)
2.28034207200038e+000	(-4.36831099428205e-002dB,-2.94025770757245e-002°)
2.28559880337539e+000	(-4.36831100949726e-002dB,-2.94703570160165e-002°)
2.29086765276773e+000	(-4.36831102478652e-002dB,-2.95382932052078e-002°)
2.29614864811232e+000	(-4.36831104014245e-002dB,-2.96063860034894e-002°)
2.30144181740847e+000	(-4.36831105557214e-002dB,-2.96746357718831e-002°)
2.30674718872003e+000	(-4.36831107107113e-002dB,-2.97430428722414e-002°)
2.31206479017555e+000	(-4.36831108664261e-002dB,-2.98116076672526e-002°)
2.31739464996844e+000	(-4.36831110228436e-002dB,-2.98803305204403e-002°)
2.32273679635706e+000	(-4.36831111800016e-002dB,-2.99492117961665e-002°)
2.32809125766496e+000	(-4.36831113378961e-002dB,-3.00182518596322e-002°)
2.33345806228096e+000	(-4.36831114964865e-002dB,-3.00874510768814e-002°)
2.33883723865931e+000	(-4.36831116558213e-002dB,-3.01568098148013e-002°)
2.34422881531988e+000	(-4.36831118158820e-002dB,-3.02263284411252e-002°)
2.34963282084826e+000	(-4.36831119766918e-002dB,-3.02960073244337e-002°)
2.35504928389597e+000	(-4.36831121382799e-002dB,-3.03658468341577e-002°)
2.36047823318053e+000	(-4.36831123005368e-002dB,-3.04358473405789e-002°)
2.36591969748571e+000	(-4.36831124635961e-002dB,-3.05060092148332e-002°)
2.37137370566161e+000	(-4.36831126273989e-002dB,-3.05763328289123e-002°)
2.37684028662483e+000	(-4.36831127919294e-002dB,-3.06468185556638e-002°)
2.38231946935864e+000	(-4.36831129572867e-002dB,-3.07174667687970e-002°)
2.38781128291313e+000	(-4.36831131233554e-002dB,-3.07882778428816e-002°)
2.39331575640534e+000	(-4.36831132901975e-002dB,-3.08592521533512e-002°)
2.39883291901944e+000	(-4.36831134578111e-002dB,-3.09303900765030e-002°)
2.40436280000689e+000	(-4.36831136262048e-002dB,-3.10016919895054e-002°)
2.40990542868655e+000	(-4.36831137953604e-002dB,-3.10731582703922e-002°)
2.41546083444489e+000	(-4.36831139653368e-002dB,-3.11447892980715e-002°)
2.42102904673613e+000	(-4.36831141360499e-002dB,-3.12165854523231e-002°)
2.42661009508237e+000	(-4.36831143076061e-002dB,-3.12885471138043e-002°)
2.43220400907377e+000	(-4.36831144798737e-002dB,-3.13606746640479e-002°)
2.43781081836870e+000	(-4.36831146530097e-002dB,-3.14329684854665e-002°)
2.44343055269392e+000	(-4.36831148268852e-002dB,-3.15054289613555e-002°)
2.44906324184470e+000	(-4.36831150016097e-002dB,-3.15780564758927e-002°)
2.45470891568498e+000	(-4.36831151771193e-002dB,-3.16508514141426e-002°)
2.46036760414758e+000	(-4.36831153534711e-002dB,-3.17238141620562e-002°)
2.46603933723429e+000	(-4.36831155305827e-002dB,-3.17969451064745e-002°)
2.47172414501608e+000	(-4.36831157085743e-002dB,-3.18702446351309e-002°)
2.47742205763324e+000	(-4.36831158873355e-002dB,-3.19437131366519e-002°)
2.48313310529552e+000	(-4.36831160669234e-002dB,-3.20173510005611e-002°)
2.48885731828234e+000	(-4.36831162473720e-002dB,-3.20911586172779e-002°)
2.49459472694290e+000	(-4.36831164286075e-002dB,-3.21651363781235e-002°)
2.50034536169638e+000	(-4.36831166107327e-002dB,-3.22392846753202e-002°)
2.50610925303206e+000	(-4.36831167936731e-002dB,-3.23136039019958e-002°)
2.51188643150953e+000	(-4.36831169774847e-002dB,-3.23880944521830e-002°)
2.51767692775880e+000	(-4.36831171621143e-002dB,-3.24627567208230e-002°)
2.52348077248052e+000	(-4.36831173476269e-002dB,-3.25375911037673e-002°)
2.52929799644609e+000	(-4.36831175339419e-002dB,-3.26125979977819e-002°)
2.53512863049786e+000	(-4.36831177211380e-002dB,-3.26877778005445e-002°)
2.54097270554925e+000	(-4.36831179092257e-002dB,-3.27631309106515e-002°)
2.54683025258499e+000	(-4.36831180981469e-002dB,-3.28386577276176e-002°)
2.55270130266119e+000	(-4.36831182879335e-002dB,-3.29143586518783e-002°)
2.55858588690559e+000	(-4.36831184786313e-002dB,-3.29902340847919e-002°)
2.56448403651766e+000	(-4.36831186702119e-002dB,-3.30662844286436e-002°)
2.57039578276881e+000	(-4.36831188626435e-002dB,-3.31425100866438e-002°)
2.57632115700252e+000	(-4.36831190559833e-002dB,-3.32189114629335e-002°)
2.58226019063454e+000	(-4.36831192501953e-002dB,-3.32954889625854e-002°)
2.58821291515304e+000	(-4.36831194453231e-002dB,-3.33722429916059e-002°)
2.59417936211876e+000	(-4.36831196413718e-002dB,-3.34491739569370e-002°)
2.60015956316522e+000	(-4.36831198383237e-002dB,-3.35262822664584e-002°)
2.60615354999884e+000	(-4.36831200361614e-002dB,-3.36035683289921e-002°)
2.61216135439915e+000	(-4.36831202349063e-002dB,-3.36810325543000e-002°)
2.61818300821893e+000	(-4.36831204345749e-002dB,-3.37586753530902e-002°)
2.62421854338439e+000	(-4.36831206351932e-002dB,-3.38364971370168e-002°)
2.63026799189533e+000	(-4.36831208367187e-002dB,-3.39144983186830e-002°)
2.63633138582532e+000	(-4.36831210391349e-002dB,-3.39926793116438e-002°)
2.64240875732189e+000	(-4.36831212425271e-002dB,-3.40710405304072e-002°)
2.64850013860664e+000	(-4.36831214468400e-002dB,-3.41495823904361e-002°)
2.65460556197548e+000	(-4.36831216521036e-002dB,-3.42283053081512e-002°)
2.66072505979875e+000	(-4.36831218583123e-002dB,-3.43072097009352e-002°)
2.66685866452142e+000	(-4.36831220655143e-002dB,-3.43862959871296e-002°)
2.67300640866325e+000	(-4.36831222735819e-002dB,-3.44655645860423e-002°)
2.67916832481897e+000	(-4.36831224826825e-002dB,-3.45450159179485e-002°)
2.68534444565845e+000	(-4.36831226927282e-002dB,-3.46246504040905e-002°)
2.69153480392686e+000	(-4.36831229037721e-002dB,-3.47044684666828e-002°)
2.69773943244486e+000	(-4.36831231157474e-002dB,-3.47844705289125e-002°)
2.70395836410878e+000	(-4.36831233286987e-002dB,-3.48646570149430e-002°)
2.71019163189078e+000	(-4.36831235426841e-002dB,-3.49450283499134e-002°)
2.71643926883902e+000	(-4.36831237575980e-002dB,-3.50255849599476e-002°)
2.72270130807785e+000	(-4.36831239735402e-002dB,-3.51063272721455e-002°)
2.72897778280798e+000	(-4.36831241904497e-002dB,-3.51872557145976e-002°)
2.73526872630665e+000	(-4.36831244083874e-002dB,-3.52683707163767e-002°)
2.74157417192782e+000	(-4.36831246273283e-002dB,-3.53496727075469e-002°)
2.74789415310234e+000	(-4.36831248472907e-002dB,-3.54311621191629e-002°)
2.75422870333811e+000	(-4.36831250682514e-002dB,-3.55128393832747e-002°)
2.76057785622028e+000	(-4.36831252902083e-002dB,-3.55947049329254e-002°)
2.76694164541145e+000	(-4.36831255132140e-002dB,-3.56767592021590e-002°)
2.77332010465178e+000	(-4.36831257372712e-002dB,-3.57590026260190e-002°)
2.77971326775923e+000	(-4.36831259623122e-002dB,-3.58414356405515e-002°)
2.78612116862971e+000	(-4.36831261884609e-002dB,-3.59240586828083e-002°)
2.79254384123727e+000	(-4.36831264155992e-002dB,-3.60068721908489e-002°)
2.79898131963430e+000	(-4.36831266438055e-002dB,-3.60898766037417e-002°)
2.80543363795165e+000	(-4.36831268730469e-002dB,-3.61730723615682e-002°)
2.81190083039888e+000	(-4.36831271033487e-002dB,-3.62564599054241e-002°)
2.81838293126439e+000	(-4.36831273347533e-002dB,-3.63400396774206e-002°)
2.82487997491564e+000	(-4.36831275671446e-002dB,-3.64238121206922e-002°)
2.83139199579931e+000	(-4.36831278006756e-002dB,-3.65077776793896e-002°)
2.83791902844149e+000	(-4.36831280352970e-002dB,-3.65919367986898e-002°)
2.84446110744785e+000	(-4.36831282709496e-002dB,-3.66762899247972e-002°)
2.85101826750384e+000	(-4.36831285077207e-002dB,-3.67608375049436e-002°)
2.85759054337488e+000	(-4.36831287455617e-002dB,-3.68455799873915e-002°)
2.86417796990651e+000	(-4.36831289845464e-002dB,-3.69305178214365e-002°)
2.87078058202462e+000	(-4.36831292245865e-002dB,-3.70156514574117e-002°)
2.87739841473560e+000	(-4.36831294657567e-002dB,-3.71009813466864e-002°)
2.88403150312654e+000	(-4.36831297080289e-002dB,-3.71865079416716e-002°)
2.89067988236541e+000	(-4.36831299514467e-002dB,-3.72722316958209e-002°)
2.89734358770125e+000	(-4.36831301959354e-002dB,-3.73581530636323e-002°)
2.90402265446438e+000	(-4.36831304416375e-002dB,-3.74442725006532e-002°)
2.91071711806654e+000	(-4.36831306883786e-002dB,-3.75305904634803e-002°)
2.91742701400110e+000	(-4.36831309363079e-002dB,-3.76171074097620e-002°)
2.92415237784327e+000	(-4.36831311853383e-002dB,-3.77038237982032e-002°)
2.93089324525025e+000	(-4.36831314355995e-002dB,-3.77907400885650e-002°)
2.93764965196146e+000	(-4.36831316869452e-002dB,-3.78778567416702e-002°)
2.94442163379869e+000	(-4.36831319394898e-002dB,-3.79651742194016e-002°)
2.95120922666631e+000	(-4.36831321931936e-002dB,-3.80526929847074e-002°)
2.95801246655147e+000	(-4.36831324480846e-002dB,-3.81404135016044e-002°)
2.96483138952427e+000	(-4.36831327041105e-002dB,-3.82283362351771e-002°)
2.97166603173795e+000	(-4.36831329613354e-002dB,-3.83164616515847e-002°)
2.97851642942912e+000	(-4.36831332197484e-002dB,-3.84047902180572e-002°)
2.98538261891789e+000	(-4.36831334793410e-002dB,-3.84933224029052e-002°)
2.99226463660812e+000	(-4.36831337401431e-002dB,-3.85820586755176e-002°)
2.99916251898758e+000	(-4.36831340021683e-002dB,-3.86709995063645e-002°)
3.00607630262816e+000	(-4.36831342653653e-002dB,-3.87601453670019e-002°)
3.01300602418605e+000	(-4.36831345298115e-002dB,-3.88494967300723e-002°)
3.01995172040194e+000	(-4.36831347954984e-002dB,-3.89390540693079e-002°)
3.02691342810123e+000	(-4.36831350623627e-002dB,-3.90288178595317e-002°)
3.03389118419420e+000	(-4.36831353304851e-002dB,-3.91187885766637e-002°)
3.04088502567620e+000	(-4.36831355998365e-002dB,-3.92089666977193e-002°)
3.04789498962791e+000	(-4.36831358704119e-002dB,-3.92993527008137e-002°)
3.05492111321544e+000	(-4.36831361422453e-002dB,-3.93899470651644e-002°)
3.06196343369060e+000	(-4.36831364153367e-002dB,-3.94807502710946e-002°)
3.06902198839108e+000	(-4.36831366897230e-002dB,-3.95717628000322e-002°)
3.07609681474063e+000	(-4.36831369653440e-002dB,-3.96629851345185e-002°)
3.08318795024928e+000	(-4.36831372422288e-002dB,-3.97544177582038e-002°)
3.09029543251351e+000	(-4.36831375203891e-002dB,-3.98460611558553e-002°)
3.09741929921650e+000	(-4.36831377998685e-002dB,-3.99379158133572e-002°)
3.10455958812828e+000	(-4.36831380805787e-002dB,-4.00299822177136e-002°)
3.11171633710594e+000	(-4.36831383626603e-002dB,-4.01222608570520e-002°)
3.11888958409386e+000	(-4.36831386459903e-002dB,-4.02147522206231e-002°)
3.12607936712388e+000	(-4.36831389306470e-002dB,-4.03074567988090e-002°)
3.13328572431551e+000	(-4.36831392166210e-002dB,-4.04003750831182e-002°)
3.14050869387614e+000	(-4.36831395038877e-002dB,-4.04935075661955e-002°)
3.14774831410124e+000	(-4.36831397925182e-002dB,-4.05868547418195e-002°)
3.15500462337455e+000	(-4.36831400824648e-002dB,-4.06804171049073e-002°)
3.16227766016830e+000	(-4.36831403737557e-002dB,-4.07741951515178e-002°)
3.16956746304341e+000	(-4.36831406663675e-002dB,-4.08681893788531e-002°)
3.17687407064969e+000	(-4.36831409603673e-002dB,-4.09624002852608e-002°)
3.18419752172604e+000	(-4.36831412557181e-002dB,-4.10568283702378e-002°)
3.19153785510068e+000	(-4.36831415523783e-002dB,-4.11514741344328e-002°)
3.19889510969132e+000	(-4.36831418504292e-002dB,-4.12463380796473e-002°)
3.20626932450538e+000	(-4.36831421499030e-002dB,-4.13414207088408e-002°)
3.21366053864023e+000	(-4.36831424507404e-002dB,-4.14367225261328e-002°)
3.22106879128335e+000	(-4.36831427529608e-002dB,-4.15322440368036e-002°)
3.22849412171255e+000	(-4.36831430565662e-002dB,-4.16279857472978e-002°)
3.23593656929620e+000	(-4.36831433615556e-002dB,-4.17239481652307e-002°)
3.24339617349341e+000	(-4.36831436679871e-002dB,-4.18201317993825e-002°)
3.25087297385426e+000	(-4.36831439758385e-002dB,-4.19165371597116e-002°)
3.25836701002000e+000	(-4.36831442851030e-002dB,-4.20131647573487e-002°)
3.26587832172327e+000	(-4.36831445957622e-002dB,-4.21100151046035e-002°)
3.27340694878830e+000	(-4.36831449078867e-002dB,-4.22070887149676e-002°)
3.28095293113110e+000	(-4.36831452214186e-002dB,-4.23043861031151e-002°)
3.28851630875974e+000	(-4.36831455364643e-002dB,-4.24019077849072e-002°)
3.29609712177449e+000	(-4.36831458529221e-002dB,-4.24996542773944e-002°)
3.30369541036806e+000	(-4.36831461708065e-002dB,-4.25976260988181e-002°)
3.31131121482582e+000	(-4.36831464902058e-002dB,-4.26958237686165e-002°)
3.31894457552601e+000	(-4.36831468110531e-002dB,-4.27942478074230e-002°)
3.32659553293996e+000	(-4.36831471333949e-002dB,-4.28928987370714e-002°)
3.33426412763226e+000	(-4.36831474572534e-002dB,-4.29917770805999e-002°)
3.34195040026105e+000	(-4.36831477825425e-002dB,-4.30908833622525e-002°)
3.34965439157819e+000	(-4.36831481093706e-002dB,-4.31902181074792e-002°)
3.35737614242946e+000	(-4.36831484377117e-002dB,-4.32897818429442e-002°)
3.36511569375482e+000	(-4.36831487675821e-002dB,-4.33895750965229e-002°)
3.37287308658860e+000	(-4.36831490989199e-002dB,-4.34895983973115e-002°)
3.38064836205972e+000	(-4.36831494318490e-002dB,-4.35898522756212e-002°)
3.38844156139193e+000	(-4.36831497662601e-002dB,-4.36903372629903e-002°)
3.39625272590399e+000	(-4.36831501022704e-002dB,-4.37910538921790e-002°)
3.40408189700991e+000	(-4.36831504397625e-002dB,-4.38920026971773e-002°)
3.41192911621919e+000	(-4.36831507788848e-002dB,-4.39931842132053e-002°)
3.41979442513699e+000	(-4.36831511195336e-002dB,-4.40945989767173e-002°)
3.42767786546441e+000	(-4.36831514617777e-002dB,-4.41962475254042e-002°)
3.43557947899865e+000	(-4.36831518055753e-002dB,-4.42981303981969e-002°)
3.44349930763329e+000	(-4.36831521509828e-002dB,-4.44002481352688e-002°)
3.45143739335847e+000	(-4.36831524979614e-002dB,-4.45026012780364e-002°)
3.45939377826112e+000	(-4.36831528465527e-002dB,-4.46051903691669e-002°)
3.46736850452522e+000	(-4.36831531967596e-002dB,-4.47080159525777e-002°)
3.47536161443196e+000	(-4.36831535485948e-002dB,-4.48110785734390e-002°)
3.48337315036002e+000	(-4.36831539019991e-002dB,-4.49143787781794e-002°)
3.49140315478576e+000	(-4.36831542570442e-002dB,-4.50179171144861e-002°)
3.49945167028347e+000	(-4.36831546137660e-002dB,-4.51216941313084e-002°)
3.50751873952558e+000	(-4.36831549721549e-002dB,-4.52257103788626e-002°)
3.51560440528288e+000	(-4.36831553321361e-002dB,-4.53299664086321e-002°)
3.52370871042477e+000	(-4.36831556938153e-002dB,-4.54344627733718e-002°)
3.53183169791947e+000	(-4.36831560571654e-002dB,-4.55392000271112e-002°)
3.53997341083425e+000	(-4.36831564221951e-002dB,-4.56441787251569e-002°)
3.54813389233565e+000	(-4.36831567889141e-002dB,-4.57493994240956e-002°)
3.55631318568975e+000	(-4.36831571573118e-002dB,-4.58548626817968e-002°)
3.56451133426234e+000	(-4.36831575274026e-002dB,-4.59605690574157e-002°)
3.57272838151919e+000	(-4.36831578991808e-002dB,-4.60665191113984e-002°)
3.58096437102626e+000	(-4.36831582727267e-002dB,-4.61727134054800e-002°)
3.58921934644995e+000	(-4.36831586479213e-002dB,-4.62791525026930e-002°)
3.59749335155732e+000	(-4.36831590249399e-002dB,-4.63858369673662e-002°)
3.60578643021632e+000	(-4.36831594036420e-002dB,-4.64927673651309e-002°)
3.61409862639603e+000	(-4.36831597841438e-002dB,-4.65999442629206e-002°)
3.62242998416688e+000	(-4.36831601663418e-002dB,-4.67073682289779e-002°)
3.63078054770091e+000	(-4.36831605503104e-002dB,-4.68150398328520e-002°)
3.63915036127196e+000	(-4.36831609360691e-002dB,-4.69229596454084e-002°)
3.64753946925597e+000	(-4.36831613236461e-002dB,-4.70311282388264e-002°)
3.65594791613114e+000	(-4.36831617129656e-002dB,-4.71395461866064e-002°)
3.66437574647823e+000	(-4.36831621041111e-002dB,-4.72482140635681e-002°)
3.67282300498074e+000	(-4.36831624970312e-002dB,-4.73571324458591e-002°)
3.68128973642521e+000	(-4.36831628917685e-002dB,-4.74663019109521e-002°)
3.68977598570139e+000	(-4.36831632883337e-002dB,-4.75757230376548e-002°)
3.69828179780255e+000	(-4.36831636867404e-002dB,-4.76853964061061e-002°)
3.70680721782565e+000	(-4.36831640869720e-002dB,-4.77953225977827e-002°)
3.71535229097161e+000	(-4.36831644890597e-002dB,-4.79055021955029e-002°)
3.72391706254557e+000	(-4.36831648929907e-002dB,-4.80159357834288e-002°)
3.73250157795709e+000	(-4.36831652988068e-002dB,-4.81266239470667e-002°)
3.74110588272042e+000	(-4.36831657064624e-002dB,-4.82375672732754e-002°)
3.74973002245472e+000	(-4.36831661160574e-002dB,-4.83487663502655e-002°)
3.75837404288433e+000	(-4.36831665274997e-002dB,-4.84602217676020e-002°)
3.76703798983897e+000	(-4.36831669408503e-002dB,-4.85719341162123e-002°)
3.77572190925405e+000	(-4.36831673560792e-002dB,-4.86839039883836e-002°)
3.78442584717082e+000	(-4.36831677732678e-002dB,-4.87961319777678e-002°)
3.79314984973670e+000	(-4.36831681923501e-002dB,-4.89086186793879e-002°)
3.80189396320550e+000	(-4.36831686133777e-002dB,-4.90213646896362e-002°)
3.81065823393761e+000	(-4.36831690363698e-002dB,-4.91343706062816e-002°)
3.81944270840035e+000	(-4.36831694613041e-002dB,-4.92476370284704e-002°)
3.82824743316811e+000	(-4.36831698881865e-002dB,-4.93611645567291e-002°)
3.83707245492267e+000	(-4.36831703170451e-002dB,-4.94749537929696e-002°)
3.84591782045342e+000	(-4.36831707478847e-002dB,-4.95890053404917e-002°)
3.85478357665760e+000	(-4.36831711807393e-002dB,-4.97033198039851e-002°)
3.86366977054057e+000	(-4.36831716155303e-002dB,-4.98178977895335e-002°)
3.87257644921605e+000	(-4.36831720523566e-002dB,-4.99327399046173e-002°)
3.88150365990636e+000	(-4.36831724912240e-002dB,-5.00478467581191e-002°)
3.89045144994269e+000	(-4.36831729320928e-002dB,-5.01632189603238e-002°)
3.89941986676531e+000	(-4.36831733750085e-002dB,-5.02788571229226e-002°)
3.90840895792390e+000	(-4.36831738199411e-002dB,-5.03947618590189e-002°)
3.91741877107771e+000	(-4.36831742669943e-002dB,-5.05109337831267e-002°)
3.92644935399588e+000	(-4.36831747160644e-002dB,-5.06273735111786e-002°)
3.93550075455765e+000	(-4.36831751672105e-002dB,-5.07440816605264e-002°)
3.94457302075266e+000	(-4.36831756204064e-002dB,-5.08610588499455e-002°)
3.95366620068116e+000	(-4.36831760757442e-002dB,-5.09783056996365e-002°)
3.96278034255427e+000	(-4.36831765331871e-002dB,-5.10958228312306e-002°)
3.97191549469428e+000	(-4.36831769926924e-002dB,-5.12136108677926e-002°)
3.98107170553485e+000	(-4.36831774543358e-002dB,-5.13316704338228e-002°)
3.99024902362130e+000	(-4.36831779181415e-002dB,-5.14500021552614e-002°)
3.99944749761085e+000	(-4.36831783840609e-002dB,-5.15686066594903e-002°)
4.00866717627290e+000	(-4.36831788521319e-002dB,-5.16874845753402e-002°)
4.01790810848927e+000	(-4.36831793223478e-002dB,-5.18066365330892e-002°)
4.02717034325446e+000	(-4.36831797947763e-002dB,-5.19260631644692e-002°)
4.03645392967592e+000	(-4.36831802693700e-002dB,-5.20457651026691e-002°)
4.04575891697430e+000	(-4.36831807461307e-002dB,-5.21657429823352e-002°)
